idx,gid,rayon_id,rayon_en,rayon_ru,oblast_id,oblast_en,oblast_ru,country_id
3933,237,1703230,Shakhrihan,Шахриханский,1703,Andijan,Андижанская,UZB
3721,25,3503212,B.Ghafurov,Б.Гафуровский,3503,Sogd,Согдийская,TJK
3749,53,1703237,Bulakbashi,Булакбашинский,1703,Andijan,Андижанская,UZB
3847,151,3502219,Khuroson,Хуросонский,3502,Khatlon,Хатлонская,TJK
2966,194,3502211,Norak,Норакский,3502,Khatlon,Хатлонская,TJK
3851,155,3503206,Konibodom,Канибадамский,3503,Sogd,Согдийская,TJK
1868,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
3800,104,3502227,Hamadoni,Хамадони,3502,Khatlon,Хатлонская,TJK
3283,203,1718230,Pakhtachi,Пахтачийский,1718,Samarkand,Самаркандская,UZB
3807,111,1703214,Izbaskan,Избасканский,1703,Andijan,Андижанская,UZB
2118,270,1718236,Urgut,Ургутский,1718,Samarkand,Самаркандская,UZB
3811,115,3502221,Jilikul,Джиликульский,3502,Khatlon,Хатлонская,TJK
4948,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
3699,3,1718203,Akdarya,Акдарьинский,1718,Samarkand,Самаркандская,UZB
3883,187,1718218,Narpay,Нарпайский,1718,Samarkand,Самаркандская,UZB
3953,257,1718234,Taylak,Тайлакский,1718,Samarkand,Самаркандская,UZB
3408,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
3698,2,1724206,Akaltyn,Акалтынский,1724,Sirdarya,Сырдарьинская,UZB
3900,204,1708228,Pakhtakor,Пахтакорский,1708,Djizakh,Джизакская,UZB
4028,24,3503200,Asht,Аштский,3503,Sogd,Согдийская,TJK
2143,295,3503204,Zafarobod,Зафарабадский,3503,Sogd,Согдийская,TJK
3852,156,1733212,Koshkupyr,Кошкупырский,1733,Khorezm,Хорезмская,UZB
2996,224,1718233,Samarkand,Самаркандский,1718,Samarkand,Самаркандская,UZB
3886,190,1710235,Nishan,Нишанский,1710,Qashkadarya,Кашкадарьинская,UZB
3774,78,1722212,Djarkurgan,Джаркурганский,1722,Surkhandarya,Сурхандарьинская,UZB
3863,167,1712216,Kyzyltepa,Кызылтепинский,1712,Navoi,Навоийская,UZB
3757,61,1735240,Chimbay,Чимбайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
2235,79,1708215,Dustlik,Дустликский,1708,Djizakh,Джизакская,UZB
3965,269,1733217,Urgench,Ургенчский,1733,Khorezm,Хорезмская,UZB
4101,97,3509240,Gissar,Гиссарский,3509,RPP,Районы Республиканского по,TJK
3987,291,1727239,Ykarichirchik,Юкаричирчикский,1727,Tashkent region,Ташкентская,UZB
4965,37,1724212,Bayaut,Баяутский,1724,Sirdarya,Сырдарьинская,UZB
3941,245,1735243,Shumanay,Шуманайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
3022,250,1921222,Syrdarya,Сырдариинский район,1921,Kyzylorda,Кызылординская,KAZ
3942,246,1722226,Shurchi,Шурчинский,1722,Surkhandarya,Сурхандарьинская,UZB
3724,28,1730209,Bagdad,Багадский,1730,Fergana,Ферганская,UZB
4285,281,3502218,Vose',Восейский,3502,Khatlon,Хатлонская,TJK
3814,118,1706219,Kagan,Каганский,1706,Bukhara,Бухарская,UZB
3910,214,5003027,Qala-I-Zal,Qala-I-Zal,5003,Kunduz,Kunduz,AFG
3842,146,1724235,Khavast,Хавастский,1724,Sirdarya,Сырдарьинская,UZB
3911,215,5006021,Qarqin,Qarqin,5006,Jawzjan,Jawzjan,AFG
3913,217,1730224,Rishtan,Риштанский,1730,Fergana,Ферганская,UZB
4398,86,5005029,Farkhar,Farkhar,5005,Takhar,Takhar,AFG
3936,240,1733230,Shavat,Шаватский,1733,Khorezm,Хорезмская,UZB
3770,74,1722210,Denau,Денауский,1722,Surkhandarya,Сурхандарьинская,UZB
3830,134,1710237,Kasbiy,Касбийский,1710,Qashkadarya,Кашкадарьинская,UZB
1923,75,5001012,Dihdadi,Dihdadi,5001,Balkh,Balkh,AFG
3904,208,1727249,Parkent,Паркентский,1727,Tashkent region,Ташкентская,UZB
3892,196,1735225,Nukus,Нукусский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
3962,266,1730221,Uchkuprik,Учкуприкский,1730,Fergana,Ферганская,UZB
2382,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
3985,289,1730242,Yazyavan,Язъяванский,1730,Fergana,Ферганская,UZB
4184,180,1708223,Mirzachul,Мирзачульский,1708,Djizakh,Джизакская,UZB
3982,286,1733233,Yangibazar,Янгибазарский,1733,Khorezm,Хорезмская,UZB
4220,216,3502226,Qumsangir,Кумсангирский,3502,Khatlon,Хатлонская,TJK
3956,260,1722220,Termez,Термезский,1722,Surkhandarya,Сурхандарьинская,UZB
3786,90,1730231,Furkat,Фуркатский,1730,Fergana,Ферганская,UZB
5608,64,1710242,Chirakchi,Чиракчинский,1710,Qashkadarya,Кашкадарьинская,UZB
4147,143,5003025,Khan Abad,Khan Abad,5003,Kunduz,Kunduz,AFG
3792,96,1706215,Gijduvan,Гиждуваниский,1706,Bukhara,Бухарская,UZB
3734,38,1958203,Baydibek,район Байдибека,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
3959,263,3907232,Turkmengaly,Туркменгалынский,3907,Mary,Марыйская,TKM
4298,294,1708225,Zafarabad,Зафарабадский,1708,Djizakh,Джизакская,UZB
1695,155,3503206,Konibodom,Канибадамский,3503,Sogd,Согдийская,TJK
4024,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
3802,106,5003036,Hazrati Imam,Hazrati Imam,5003,Kunduz,Kunduz,AFG
4238,234,3509250,Shahrinav,Шахринавский,3509,RPP,Районы Республиканского по,TJK
3729,33,3902000,Balkan,Балканская,3902,Balkan,Балканская,TKM
3803,107,3908230,Hodjambaz,Ходжамбазский,3908,Lebap,Лебапская,TKM
4041,37,1724212,Bayaut,Баяутский,1724,Sirdarya,Сырдарьинская,UZB
3797,101,3907211,Gushgy,Гушгынский,3907,Mary,Марыйская,TKM
3815,119,3909205,Kaki,Какинский,3909,Ahal,Ахалская,TKM
4087,83,3509249,Faizobod,Файзабадский,3509,RPP,Районы Республиканского по,TJK
3869,173,3907214,Mary,Марыйский,3907,Mary,Марыйская,TKM
3921,225,3909207,Sarah,Сарахский,3909,Ahal,Ахалская,TKM
3766,70,3906226,Dashhovuz,Дашховузский,3906,Dashhovuz,Дашховузская,TKM
3879,183,3907218,Murgap,Мургапский,3907,Mary,Марыйская,TKM
3922,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
3836,140,3908217,Kerki,Керкинский,3908,Lebap,Лебапская,TKM
4053,49,1703209,Boz,Бозский,1703,Andijan,Андижанская,UZB
3722,26,3909206,Badaykhan,Бабадайханский,3909,Ahal,Ахалская,TKM
4162,158,3502225,Kulob,Кулабский,3502,Khatlon,Хатлонская,TJK
3976,280,3907205,Vekilbazar,Векилбазарский,3907,Mary,Марыйская,TKM
5803,259,3502233,Temurmalik,Темурмаликсикй,3502,Khatlon,Хатлонская,TJK
3697,1,3502224,A.Dzhami,А.Джоми,3502,Khatlon,Хатлонская,TJK
3837,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
2397,241,1722223,Sherabat,Шерабатский,1722,Surkhandarya,Сурхандарьинская,UZB
4272,268,1703217,Ulugnor,Улугнорский,1703,Andijan,Андижанская,UZB
4008,4,3906217,Akdeli,Акдепинский,3906,Dashhovuz,Дашховузская,TKM
4007,3,1718203,Akdarya,Акдарьинский,1718,Samarkand,Самаркандская,UZB
4221,217,1730224,Rishtan,Риштанский,1730,Fergana,Ферганская,UZB
1341,109,1718212,Ishtykhan,Иштыханский,1718,Samarkand,Самаркандская,UZB
2036,188,1714216,Naryn,Нарынский,1714,Namangan,Наманганская,UZB
4232,228,1722217,Sariasiya,Сариасийский,1722,Surkhandarya,Сурхандарьинская,UZB
4244,240,1733230,Shavat,Шаватский,1733,Khorezm,Хорезмская,UZB
2054,206,3503211,Panjakent,Пенджикентский,3503,Sogd,Согдийская,TJK
4252,248,3503209,Spitamen,Спитаменский,3503,Sogd,Согдийская,TJK
4029,25,3503212,B.Ghafurov,Б.Гафуровский,3503,Sogd,Согдийская,TJK
2264,108,3505205,Isfara,Исфаринский,3503,Sogd,Согдийская,TJK
5065,137,1958226,Kazygurt,Кызыгуртский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4280,276,1706212,Vabkent,Вабкентский,1706,Bukhara,Бухарская,UZB
4743,123,1712211,Kanimekh,Канимехский,1712,Navoi,Навоийская,UZB
4010,6,1727206,Akkurgan,Аккурганский,1727,Tashkent region,Ташкентская,UZB
4753,133,1714207,Kasansay,Мингбулакский,1714,Namangan,Наманганская,UZB
4241,237,1703230,Shakhrihan,Шахриханский,1703,Andijan,Андижанская,UZB
5652,108,3505205,Isfara,Исфаринский,3503,Sogd,Согдийская,TJK
4015,11,1730203,Altyaryk,Алтыарыкский,1730,Fergana,Ферганская,UZB
3315,235,1710245,Shahrisabz,Шахрисабский,1710,Qashkadarya,Кашкадарьинская,UZB
4059,55,1730212,Buvayda,Бувайдинский,1730,Fergana,Ферганская,UZB
4294,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
4013,9,1706204,Alat,Алатский,1706,Bukhara,Бухарская,UZB
4098,94,3909204,Gekdeli,Гекдепинский,3909,Ahal,Ахалская,TKM
4142,138,1735212,Kegeyli,Кегейлийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
4308,304,3502235,Baljuvon,Балджуванский,3502,Khatlon,Хатлонская,TJK
4155,151,3502219,Khuroson,Хуросонский,3502,Khatlon,Хатлонская,TJK
4062,58,3908234,Chardjov,Чарджевский,3908,Lebap,Лебапская,TKM
1413,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
4167,163,1730206,Kushtepa,Куштепинский,1730,Fergana,Ферганская,UZB
5164,236,3502236,Shahrtuz,Шартузский,3502,Khatlon,Хатлонская,TJK
3801,105,1733220,Hazarasp,Хазараспский,1733,Khorezm,Хорезмская,UZB
4382,70,3906226,Dashhovuz,Дашховузский,3906,Dashhovuz,Дашховузская,TKM
4190,186,1714212,Namangan,Наманганский,1714,Namangan,Наманганская,UZB
2089,241,1722223,Sherabat,Шерабатский,1722,Surkhandarya,Сурхандарьинская,UZB
4260,256,1730227,Tashlak,Ташлакский,1730,Fergana,Ферганская,UZB
4199,195,3502212,Nosiri Khusrav,Носир-Хусравский,3502,Khatlon,Хатлонская,TJK
4057,53,1703237,Bulakbashi,Булакбашинский,1703,Andijan,Андижанская,UZB
2590,126,1706230,Karakul,Каракульский,1706,Bukhara,Бухарская,UZB
4275,271,1727253,Urtachirchik,Уртачирчикский,1727,Tashkent region,Ташкентская,UZB
1660,120,5005031,Kalafgan,Kalafgan,5005,Takhar,Takhar,AFG
4017,13,1722201,Altynsay,Алтынсайский,1722,Surkhandarya,Сурхандарьинская,UZB
3599,211,1727250,Pskent,Пскентский,1727,Tashkent region,Ташкентская,UZB
4070,66,1730236,Dangara,Дангаринский,1730,Fergana,Ферганская,UZB
3643,255,5005033,Taluqan,Taluqan,5005,Takhar,Takhar,AFG
4104,100,1733208,Gurlen,Гурленский,1733,Khorezm,Хорезмская,UZB
2415,259,3502233,Temurmalik,Темурмаликсикй,3502,Khatlon,Хатлонская,TJK
4242,238,1708212,Sharaf Rashidov,Шараф Рашидовск,1708,Djizakh,Джизакская,UZB
4227,223,3908220,Sakar,Сакарский,3908,Lebap,Лебапская,TKM
4281,277,3509237,Vahdat,Вахдатский,3509,RPP,Районы Республиканского по,TJK
4234,230,3908222,Sayat,Саятский,3908,Lebap,Лебапская,TKM
4020,16,1722202,Angor,Ангорский,1722,Surkhandarya,Сурхандарьинская,UZB
1577,37,1724212,Bayaut,Баяутский,1724,Sirdarya,Сырдарьинская,UZB
4055,51,1727228,Buka,Букинский,1727,Tashkent region,Ташкентская,UZB
4261,257,1718234,Taylak,Тайлакский,1718,Samarkand,Самаркандская,UZB
2484,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
4069,65,1714237,Chust,Чустский,1714,Namangan,Наманганская,UZB
4103,99,1724220,Gulistan,Гулистанский,1724,Sirdarya,Сырдарьинская,UZB
4145,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
4115,111,1703214,Izbaskan,Избасканский,1703,Andijan,Андижанская,UZB
4119,115,3502221,Jilikul,Джиликульский,3502,Khatlon,Хатлонская,TJK
4699,79,1708215,Dustlik,Дустликский,1708,Djizakh,Джизакская,UZB
4128,124,1735218,Kanlykul,Канлыкульский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
2596,132,1710229,Kasan,Касанский,1710,Qashkadarya,Кашкадарьинская,UZB
5629,85,1708235,Farish,Фаришский,1708,Djizakh,Джизакская,UZB
5138,210,1706240,Peshku,Пешкунский,1706,Bukhara,Бухарская,UZB
4134,130,1712234,Karmana,Карманинский,1712,Navoi,Навоийская,UZB
4151,147,1733226,Khiva,Хивинский,1733,Khorezm,Хорезмская,UZB
3223,143,5003025,Khan Abad,Khan Abad,5003,Kunduz,Kunduz,AFG
4036,32,1708204,Bakhmal,Бахмальский,1708,Djizakh,Джизакская,UZB
4016,12,1703202,Altynkul,Алтынкульский,1703,Andijan,Андижанская,UZB
4181,177,1714204,Mingbulak,Мингбулакский,1714,Namangan,Наманганская,UZB
5728,184,1722207,Muzrabat,Музрабатский,1722,Surkhandarya,Сурхандарьинская,UZB
4026,22,1703224,Asaka,Асакинский,1703,Andijan,Андижанская,UZB
5604,60,1714236,Chartak,Чартакский,1714,Namangan,Наманганская,UZB
997,73,1710212,Dekhanabad,Дехканабадский,1710,Qashkadarya,Кашкадарьинская,UZB
4203,199,1958207,Ordabasin,Ордабасынский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
298,298,3306246,Kara-Kuldja,Кара-Кульджинский,3306,Osh,Ошская,KGZ
4273,269,1733217,Urgench,Ургенчский,1733,Khorezm,Хорезмская,UZB
1458,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
4295,291,1727239,Ykarichirchik,Юкаричирчикский,1727,Tashkent region,Ташкентская,UZB
3875,179,1724228,Mirzaabad,Мирзаабдский,1724,Sirdarya,Сырдарьинская,UZB
4108,104,3502227,Hamadoni,Хамадони,3502,Khatlon,Хатлонская,TJK
4538,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
4159,155,3503206,Konibodom,Канибадамский,3503,Sogd,Согдийская,TJK
5195,267,1714234,Uchkurgan,Учкурганский,1714,Namangan,Наманганская,UZB
2058,210,1706240,Peshku,Пешкунский,1706,Bukhara,Бухарская,UZB
2304,148,1703236,Khodjaabad,Ходжабадский,1703,Andijan,Андижанская,UZB
4235,231,1724216,Sayhunabad,Сайхунабадский,1724,Sirdarya,Сырдарьинская,UZB
5073,145,1712251,Khatyrchi,Хатырчинский,1712,Navoi,Навоийская,UZB
2359,203,1718230,Pakhtachi,Пахтачийский,1718,Samarkand,Самаркандская,UZB
2507,43,1735207,Beruniy,Берунийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
4266,262,1958246,Turkistan,Туркистан г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4277,273,1730230,Uzbekistan,Узбекистанский,1730,Fergana,Ферганская,UZB
3331,251,1724231,Syrdarya,Сырдарьинский,1724,Sirdarya,Сырдарьинская,UZB
